Invoice date,Amount line,Product ID,Account Name,Billing Addresses,Category,Year,Month,Quarter
2020-08-14,69.53,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-14,101.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-14,123.82,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-14,111.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-14,19.5,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-14,50.51,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-14,160.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-14,96.06,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-14,328.8,0103,blackstone,"New York City, New York",Tooling,2020,8,3
2020-08-14,329.31,0103,blackstone,"New York City, New York",Tooling,2020,8,3
2020-08-14,525.93,0103,blackstone,"New York City, New York",Tooling,2020,8,3
2020-08-17,67.5,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-17,318.0,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-17,151.5,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-17,300.0,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-17,112.0,0012,public storage,"Glendale, California",Manufacturing,2020,8,3
2020-08-17,458.0,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-17,153.5,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-17,59.4,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-17,160.0,0016,evergy,"Kansas City, Missouri",Manufacturing,2020,8,3
2020-08-17,450.0,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-17,270.2,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2020,8,3
2020-08-17,238.0,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2020,8,3
2020-08-17,399.8,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2020,8,3
2020-08-17,96.0,0012,fortive,"Everett, Washington",Manufacturing,2020,8,3
2020-08-17,1677.6,0012,public storage,"Glendale, California",Manufacturing,2020,8,3
2020-08-17,16.0,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2020,8,3
2020-08-18,30.33,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2020,8,3
2020-08-18,13.2,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2020,8,3
2020-08-18,31.62,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2020,8,3
2020-08-18,50.05,0102,agilent technologies,"Santa Clara, California",Tooling,2020,8,3
2020-08-18,32.61,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,61.0,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,152.65,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,1.35,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,3.95,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,1.42,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,10.95,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,3.59,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,13.78,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,3.59,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,31.03,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,10.24,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,100.12,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,69.0,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,40.96,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,32.19,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-18,35.22,0102,agilent technologies,"Santa Clara, California",Tooling,2020,8,3
2020-08-18,76.91,0102,agilent technologies,"Santa Clara, California",Tooling,2020,8,3
2020-08-18,208.43,0102,charter communications,"Stamford, Connecticut",Tooling,2020,8,3
2020-08-18,268.2,0012,expedia group,"Seattle, Washington",Manufacturing,2020,8,3
2020-08-18,113.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-18,149.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-19,189.0,0011,ibm,"Armonk, New York",Manufacturing,2020,8,3
2020-08-19,126.0,0011,ibm,"Armonk, New York",Manufacturing,2020,8,3
2020-08-19,8706.6,0012,gartner,"Stamford, Connecticut",Manufacturing,2020,8,3
2020-08-19,286.2,0012,gartner,"Stamford, Connecticut",Manufacturing,2020,8,3
2020-08-19,18.38,0103,synchrony financial,"Stamford, Connecticut",Tooling,2020,8,3
2020-08-19,157.5,0011,ibm,"Armonk, New York",Manufacturing,2020,8,3
2020-08-19,67.5,0011,ibm,"Armonk, New York",Manufacturing,2020,8,3
2020-08-20,2.85,0101,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-20,5.37,0101,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-20,5.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-20,31.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-20,9.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-20,20.46,0101,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-20,35.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-20,180.0,0011,ibm,"Armonk, New York",Manufacturing,2020,8,3
2020-08-20,429.44,0016,public storage,"Glendale, California",Manufacturing,2020,8,3
2020-08-20,795.6,0012,public storage,"Glendale, California",Manufacturing,2020,8,3
2020-08-20,820.8,0012,public storage,"Glendale, California",Manufacturing,2020,8,3
2020-08-20,120.0,0016,intercontinental exchange,"Atlanta, Georgia",Manufacturing,2020,8,3
2020-08-20,108.0,0016,newmont,"Denver, Colorado",Manufacturing,2020,8,3
2020-08-20,284.0,0012,newmont,"Denver, Colorado",Manufacturing,2020,8,3
2020-08-20,148.0,0012,newmont,"Denver, Colorado",Manufacturing,2020,8,3
2020-08-20,60.0,0012,newmont,"Denver, Colorado",Manufacturing,2020,8,3
2020-08-20,9.0,0011,ibm,"Armonk, New York",Manufacturing,2020,8,3
2020-08-20,67.5,0011,ibm,"Armonk, New York",Manufacturing,2020,8,3
2020-08-20,223.47,0102,ralph lauren corporation,"New York City, New York",Tooling,2020,8,3
2020-08-20,959.19,0103,ralph lauren corporation,"New York City, New York",Tooling,2020,8,3
2020-08-21,112.68,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-21,20.18,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-21,60.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-21,198.68,0102,linde plc,"Guildford, United Kingdom",Tooling,2020,8,3
2020-08-21,44.57,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2020,8,3
2020-08-21,82.31,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,85.61,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,23.24,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,19.27,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,7.91,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,11.48,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,8.61,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,10.73,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,56.38,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,2.87,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,23.23,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,43.44,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,28.05,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,73.01,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,22.09,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,7.16,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-21,308.8,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2020,8,3
2020-08-21,341.6,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2020,8,3
2020-08-21,184.2,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2020,8,3
2020-08-21,186.8,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2020,8,3
2020-08-21,1733.43,0103,ralph lauren corporation,"New York City, New York",Tooling,2020,8,3
2020-08-24,31.94,0102,agilent technologies,"Santa Clara, California",Tooling,2020,8,3
2020-08-24,283.46,0102,masco,"Livonia, Michigan",Tooling,2020,8,3
2020-08-24,82.29,0102,masco,"Livonia, Michigan",Tooling,2020,8,3
2020-08-24,110.97,0102,agilent technologies,"Santa Clara, California",Tooling,2020,8,3
2020-08-24,81.0,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-24,51.16,0103,synchrony financial,"Stamford, Connecticut",Tooling,2020,8,3
2020-08-24,838.7,0103,blackstone,"New York City, New York",Tooling,2020,8,3
2020-08-24,514.93,0103,blackstone,"New York City, New York",Tooling,2020,8,3
2020-08-24,266.4,0012,netapp,"San Jose, California",Manufacturing,2020,8,3
2020-08-24,410.4,0012,public storage,"Glendale, California",Manufacturing,2020,8,3
2020-08-24,598.5,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-24,68.0,0016,constellation brands,"Victor, New York",Manufacturing,2020,8,3
2020-08-24,72.8,0012,constellation brands,"Victor, New York",Manufacturing,2020,8,3
2020-08-25,300.0,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-25,300.0,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-26,255.0,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-26,450.0,0103,ibm,"Armonk, New York",Tooling,2020,8,3
2020-08-26,2028.68,0103,goldman sachs,"New York City, New York",Tooling,2020,8,3
2020-08-26,23.52,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-26,15.7,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2020,8,3
2020-08-26,8.61,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-26,6.13,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-26,8.96,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-26,5.9,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-26,146.94,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2020,8,3
2020-08-26,57.74,0102,agilent technologies,"Santa Clara, California",Tooling,2020,8,3
2020-08-26,10.77,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-26,3.59,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-26,24.12,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-26,6.43,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
2020-08-26,17.22,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2020,8,3
